store_id,store_address,postcodes,warehouse_id,stock
675830,,,,
235919,,,,
908248,,,,
657302,,,,
932796,,,,
302448,,,,
286351,,,,
371320,,,,
389082,,,,
610396,,,,
905646,,,,
537704,,,,
980018,,,,
191712,,,,
170818,,,,
908947,,,,
788888,,,,
380189,,,,
716281,,,,
874331,,,,
279458,,,,
168782,,,,
765996,,,,
504243,,,,
992058,,,,
254863,,,,
932142,,,,
121924,,,,
821487,,,,
465904,,,,
366553,,,,
791740,,,,
169174,,,,
940908,,,,
504712,,,,
799344,,,,
249535,,,,
498383,,,,
295525,,,,
958675,,,,
833763,,,,
744575,,,,
306638,,,,
994774,,,,
503841,,,,
998912,,,,
584675,,,,
813078,,,,
819055,,,,
835015,,,,
138894,,,,
419037,,,,
921625,,,,
422485,,,,
394020,,,,
194331,,,,
734587,,,,
395245,,,,
233946,,,,
738948,,,,
755176,,,,
582894,,,,
715982,,,,
564673,,,,
718571,,,,
271115,,,,
425706,,,,
528146,,,,
913461,,,,
632150,,,,
544644,,,,
702449,,,,
195453,,,,
756702,,,,
707015,,,,
781566,,,,
730817,,,,
779679,,,,
434140,,,,
137661,,,,
720066,,,,
699125,,,,
394173,,,,
231328,,,,
575140,,,,
406921,,,,
721362,,,,
495291,,,,
947703,,,,
331405,,,,
613010,,,,
547628,,,,
389517,,,,
610323,,,,
871001,,,,
632502,,,,
293497,,,,
207864,,,,
744488,,,,
147827,,,,
413933,,,,
158239,,,,
420592,,,,
671389,,,,
653052,,,,
114857,,,,
385393,,,,
349911,,,,
645471,,,,
267013,,,,
886791,,,,
450367,,,,
356292,,,,
874863,,,,
733512,,,,
877195,,,,
973781,,,,
379983,,,,
610716,,,,
886918,,,,
184078,,,,
305197,,,,
504484,,,,
746443,,,,
682414,,,,
540404,,,,
800618,,,,
922567,,,,
391887,,,,
164745,,,,
102350,,,,
220476,,,,
599874,,,,
355600,,,,
924397,,,,
109645,,,,
787818,,,,
217624,,,,
245055,,,,
411778,,,,
346049,,,,
338708,,,,
332337,,,,
453617,,,,
465179,,,,
139099,,,,
207293,,,,
419820,,,,
818968,,,,
583688,,,,
847609,,,,
429702,,,,
990206,,,,
125346,,,,
480464,,,,
997528,,,,
174523,,,,
145202,,,,
420828,,,,
155560,,,,
753364,,,,
665563,,,,
733049,,,,
653844,,,,
649917,,,,
262584,,,,
893087,,,,
819906,,,,
992370,,,,
487400,,,,
153242,,,,
800052,,,,
675767,,,,
148978,,,,
232957,,,,
855042,,,,
443001,,,,
203607,,,,
259343,,,,
828562,,,,
947298,,,,
327127,,,,
193773,,,,
241718,,,,
479371,,,,
752613,,,,
261918,,,,
945419,,,,
173238,,,,
399910,,,,
254596,,,,
286696,,,,
140975,,,,
671961,,,,
886121,,,,
213835,,,,
605609,,,,
650924,,,,
421265,,,,
884947,,,,
453881,,,,
563232,,,,
355955,,,,
277644,,,,
445089,,,,
151261,,,,
494070,,,,
771453,,,,
149989,,,,
701797,,,,
844015,,,,
958363,,,,
991825,,,,
721415,,,,
548322,,,,
102490,,,,
970155,,,,
891917,,,,
465832,,,,
511764,,,,
734946,,,,
561649,,,,
142144,,,,
414486,,,,
868908,,,,
924665,,,,
567829,,,,
633084,,,,
761787,,,,
795553,,,,
987494,,,,
181435,,,,
982287,,,,
259524,,,,
498765,,,,
975163,,,,
802549,,,,
575127,,,,
222847,,,,
545045,,,,
916771,,,,
725587,,,,
195494,,,,
244196,,,,
494834,,,,
694836,,,,
186742,,,,
534358,,,,
245267,,,,
115785,,,,
895237,,,,
569116,,,,
895213,,,,
203795,,,,
739946,,,,
711855,,,,
556947,,,,
173290,,,,
127283,,,,
882118,,,,
572795,,,,
139215,,,,
780493,,,,
854650,,,,
733519,,,,
599668,,,,
628105,,,,
901775,,,,
637802,,,,
309473,,,,
396791,,,,
249601,,,,
598673,,,,
420793,,,,
225630,,,,
969601,,,,
415044,,,,
110287,,,,
567317,,,,
507500,,,,
418672,,,,
577833,,,,
826002,,,,
786740,,,,
744416,,,,
586135,,,,
365801,,,,
948655,,,,
270322,,,,
989165,,,,
423260,,,,
987337,,,,
964995,,,,
241561,,,,
517696,,,,
501746,,,,
915335,,,,
699696,,,,
907240,,,,
699984,,,,
576554,,,,
188049,,,,
504200,,,,
567078,,,,
206268,,,,
907552,,,,
800925,,,,
461422,,,,
820235,,,,
966729,,,,
666468,,,,
860143,,,,
862128,,,,
487285,,,,
704018,,,,
681648,,,,
301863,,,,
313744,,,,
246642,,,,
356746,,,,
246847,,,,
255226,,,,
148846,,,,
825191,,,,
822389,,,,
649209,,,,
989744,,,,
782802,,,,
305317,,,,
438774,,,,
441454,,,,
739524,,,,
844593,,,,
876767,,,,
472255,,,,
969729,,,,
871697,,,,
365444,,,,
666623,,,,
570357,,,,
332402,,,,
816618,,,,
570655,,,,
113525,,,,
244624,,,,
277452,,,,
224883,,,,
889601,,,,
277637,,,,
256635,,,,
172238,,,,
321223,,,,
315767,,,,
687748,,,,
635848,,,,
209420,,,,
944838,,,,
899236,,,,
295223,,,,
875614,,,,
520125,,,,
549669,,,,
190372,,,,
241227,,,,
962669,,,,
384112,,,,
161129,,,,
220418,,,,
246768,,,,
428321,,,,
677841,,,,
635691,,,,
946966,,,,
303398,,,,
405876,,,,
935046,,,,
741147,,,,
282174,,,,
151097,,,,
139662,,,,
645870,,,,
334815,,,,
207181,,,,
200673,,,,
962842,,,,
495502,,,,
746315,,,,
809270,,,,
297150,,,,
445389,,,,
901522,,,,
808748,,,,
659690,,,,
701594,,,,
787893,,,,
778531,,,,
152725,,,,
881780,,,,
838842,,,,
220222,,,,
956317,,,,
809763,,,,
972209,,,,
842789,,,,
625374,,,,
468082,,,,
913682,,,,
136022,,,,
978270,,,,
325817,,,,
169733,,,,
630947,,,,
266210,,,,
546022,,,,
118239,,,,
632224,,,,
492838,,,,
550001,,,,
400173,,,,
777010,,,,
581568,,,,
692453,,,,
416107,,,,
426610,,,,
226796,,,,
593623,,,,
849241,,,,
162251,,,,
497756,,,,
215518,,,,
241717,,,,
682772,,,,
770009,,,,
573142,,,,
948606,,,,
716492,,,,
598707,,,,
492160,,,,
469523,,,,
769829,,,,
681934,,,,
747013,,,,
355943,,,,
230928,,,,
712040,,,,
637110,,,,
354170,,,,
683809,,,,
457518,,,,
773015,,,,
930397,,,,
711311,,,,
691912,,,,
469983,,,,
248877,,,,
525005,,,,
556893,,,,
589626,,,,
736241,,,,
909884,,,,
497182,,,,
131988,,,,
234309,,,,
217880,,,,
332678,,,,
519046,,,,
170452,,,,
315832,,,,
663534,,,,
652216,,,,
474301,,,,
853220,,,,
131863,,,,
303931,,,,
100546,,,,
486172,,,,
960068,,,,
162345,,,,
471347,,,,
495921,,,,
102143,,,,
854964,,,,
113798,,,,
665445,,,,
502450,,,,
196772,,,,
186461,,,,
573608,,,,
924736,,,,
556130,,,,
924249,,,,
786088,,,,
332238,,,,
276292,,,,
541690,,,,
671965,,,,
721435,,,,
140782,,,,
126360,,,,
289117,,,,
345228,,,,
230800,,,,
755647,,,,
742194,,,,
397137,,,,
591365,,,,
109713,,,,
593776,,,,
284506,,,,
716553,,,,
208553,,,,
440002,,,,
755619,,,,
142620,,,,
185635,,,,
191198,,,,
800476,,,,
886199,,,,
551148,,,,
558232,,,,
636022,,,,
404097,,,,
736706,,,,
367054,,,,
210086,,,,
635910,,,,
605799,,,,
990992,,,,
352873,,,,
987327,,,,
632491,,,,
306978,,,,
324681,,,,
761262,,,,
181625,,,,
831350,,,,
509852,,,,
655515,,,,
842769,,,,
600531,,,,
438616,,,,
880282,,,,
139692,,,,
253707,,,,
641381,,,,
609306,,,,
373616,,,,
670575,,,,
614928,,,,
948276,,,,
903764,,,,
738474,,,,
423672,,,,
145709,,,,
282996,,,,
367147,,,,
104081,,,,
701458,,,,
246478,,,,
418071,,,,
328565,,,,
764998,,,,
897688,,,,
183089,,,,
866144,,,,
748876,,,,
565764,,,,
130613,,,,
121957,,,,
736239,,,,
860961,,,,
540679,,,,
656965,,,,
642173,,,,
433813,,,,
351840,,,,
489228,,,,
530973,,,,
539155,,,,
130391,,,,
299622,,,,
706168,,,,
395021,,,,
955354,,,,
713412,,,,
496649,,,,
514666,,,,
687094,,,,
873927,,,,
110738,,,,
227469,,,,
399907,,,,
638526,,,,
249427,,,,
562755,,,,
724983,,,,
587940,,,,
187957,,,,
516902,,,,
182986,,,,
187201,,,,
398101,,,,
663732,,,,
992268,,,,
413606,,,,
777922,,,,
786753,,,,
240859,,,,
186963,,,,
880204,,,,
930074,,,,
567999,,,,
364626,,,,
897023,,,,
572084,,,,
798075,,,,
381693,,,,
883127,,,,
254088,,,,
388798,,,,
127144,,,,
231511,,,,
137357,,,,
376770,,,,
803061,,,,
909652,,,,
449602,,,,
351643,,,,
820185,,,,
830539,,,,
622846,,,,
753617,,,,
670039,,,,
297009,,,,
218769,,,,
643536,,,,
426197,,,,
597594,,,,
736343,,,,
513347,,,,
939114,,,,
429020,,,,
186905,,,,
781539,,,,
664955,,,,
581752,,,,
655980,,,,
253676,,,,
421673,,,,
154031,,,,
331771,,,,
308425,,,,
930944,,,,
140924,,,,
120282,,,,
515827,,,,
522905,,,,
622247,,,,
921324,,,,
294674,,,,
645841,,,,
301402,,,,
283016,,,,
655852,,,,
927061,,,,
608166,,,,
277949,,,,
962787,,,,
786283,,,,
939162,,,,
398348,,,,
571196,,,,
732256,,,,
756228,,,,
964787,,,,
596473,,,,
762520,,,,
135041,,,,
796115,,,,
865076,,,,
237118,,,,
250703,,,,
122412,,,,
312409,,,,
956443,,,,
708771,,,,
623157,,,,
989870,,,,
596517,,,,
175387,,,,
883088,,,,
535551,,,,
233900,,,,
740821,,,,
902567,,,,
117621,,,,
850234,,,,
294046,,,,
577033,,,,
861163,,,,
772045,,,,
472894,,,,
887409,,,,
877114,,,,
439460,,,,
547824,,,,
785649,,,,
379998,,,,
612929,,,,
938248,,,,
386621,,,,
667039,,,,
251893,,,,
489773,,,,
663959,,,,
262196,,,,
939296,,,,
889220,,,,
921508,,,,
783734,,,,
594815,,,,
545499,,,,
911665,,,,
229293,,,,
108292,,,,
152311,,,,
348897,,,,
455900,,,,
624924,,,,
269327,,,,
453278,,,,
728089,,,,
402297,,,,
386895,,,,
747999,,,,
137689,,,,
498390,,,,
325117,,,,
837584,,,,
917529,,,,
944105,,,,
369601,,,,
150114,,,,
317871,,,,
398615,,,,
681086,,,,
407079,,,,
388089,,,,
451265,,,,
249360,,,,
641434,,,,
794886,,,,
651545,,,,
269198,,,,
468495,,,,
956596,,,,
296110,,,,
371074,,,,
273767,,,,
354206,,,,
824250,,,,
909516,,,,
497832,,,,
904280,,,,
655934,,,,
386205,,,,
661821,,,,
159340,,,,
275845,,,,
384010,,,,
631079,,,,
871443,,,,
774275,,,,
559050,,,,
949551,,,,
390584,,,,
211598,,,,
328451,,,,
425293,,,,
668148,,,,
528234,,,,
810319,,,,
550233,,,,
245424,,,,
251218,,,,
829650,,,,
117338,,,,
997585,,,,
163045,,,,
453891,,,,
541290,,,,
209021,,,,
173330,,,,
259474,,,,
107558,,,,
649393,,,,
942117,,,,
210573,,,,
358911,,,,
371590,,,,
481820,,,,
324689,,,,
984352,,,,
714459,,,,
112457,,,,
647439,,,,
572995,,,,
235105,,,,
765686,,,,
645066,,,,
552708,,,,
802951,,,,
590654,,,,
934942,,,,
652489,,,,
631872,,,,
169115,,,,
919200,,,,
807633,,,,
251504,,,,
805202,,,,
386302,,,,
705889,,,,
679829,,,,
703207,,,,
145553,,,,
162846,,,,
631122,,,,
369320,,,,
491605,,,,
826931,,,,
820070,,,,
327277,,,,
672184,,,,
559972,,,,
232634,,,,
938798,,,,
758785,,,,
183537,,,,
463510,,,,
506566,,,,
864460,,,,
342381,,,,
288525,,,,
118751,,,,
330127,,,,
994596,,,,
220707,,,,
407741,,,,
580295,,,,
430026,,,,
444815,,,,
275938,,,,
569610,,,,
838178,,,,
918552,,,,
298497,,,,
546515,,,,
428348,,,,
440481,,,,
229372,,,,
975221,,,,
979527,,,,
765795,,,,
253929,,,,
487931,,,,
834388,,,,
111886,,,,
912752,,,,
888739,,,,
109311,,,,
243254,,,,
542225,,,,
888576,,,,
585040,,,,
191423,,,,
305849,,,,
735695,,,,
491320,,,,
267419,,,,
726060,,,,
270202,,,,
826189,,,,
558253,,,,
412624,,,,
368792,,,,
752699,,,,
584330,,,,
782137,,,,
312279,,,,
407100,,,,
166563,,,,
254344,,,,
226658,,,,
424746,,,,
706141,,,,
958511,,,,
737598,,,,
999686,,,,
891789,,,,
889906,,,,
277533,,,,
513956,,,,
544263,,,,
592785,,,,
855030,,,,
578696,,,,
952383,,,,
775476,,,,
604966,,,,
551027,,,,
930817,,,,
621496,,,,
272692,,,,
334588,,,,
608961,,,,
384970,,,,
828213,,,,
268128,,,,
134289,,,,
695384,,,,
999146,,,,
755354,,,,
719803,,,,
436225,,,,
501476,,,,
658433,,,,
536977,,,,
365363,,,,
210521,,,,
196874,,,,
458022,,,,
260743,,,,
426151,,,,
561741,,,,
884377,,,,
641672,,,,
756152,,,,
435835,,,,
805710,,,,
491947,,,,
540305,,,,
390528,,,,
777049,,,,
142373,,,,
477540,,,,
692600,,,,
543381,,,,
197517,,,,
496553,,,,
499222,,,,
230425,,,,
122933,,,,
103450,,,,
995114,,,,
672928,,,,
719175,,,,
289129,,,,
381606,,,,
800076,,,,
628340,,,,
238054,,,,
119506,,,,
604194,,,,
111370,,,,
857252,,,,
738870,,,,
901234,,,,
930023,,,,
273791,,,,
589283,,,,
543908,,,,
196936,,,,
837410,,,,
252495,,,,
885123,,,,
203870,,,,
683516,,,,
727388,,,,
530265,,,,
495817,,,,
730176,,,,
103135,,,,
377793,,,,
496033,,,,
375995,,,,
473341,,,,
480584,,,,
917482,,,,
920155,,,,
620176,,,,
168293,,,,
300345,,,,
176893,,,,
661259,,,,
545329,,,,
572926,,,,
754237,,,,
617627,,,,
344895,,,,
869274,,,,
791601,,,,
220173,,,,
210317,,,,
162634,,,,
969981,,,,
298059,,,,
361850,,,,
898159,,,,
694317,,,,
539279,,,,
419181,,,,
600037,,,,
288405,,,,
414256,,,,
821168,,,,
410046,,,,
220260,,,,
290963,,,,
384097,,,,
654607,,,,
378177,,,,
795378,,,,
167450,,,,
643018,,,,
873023,,,,
280144,,,,
301912,,,,
623138,,,,
555501,,,,
883810,,,,
622162,,,,
633957,,,,
407126,,,,
728442,,,,
226129,,,,
564970,,,,
619880,,,,
201277,,,,
809616,,,,
283832,,,,
987601,,,,
531975,,,,
850445,,,,
464283,,,,
108153,,,,
335710,,,,
455390,,,,
904944,,,,
691404,,,,
134655,,,,
325859,,,,
575679,,,,
934201,,,,
228864,,,,
717640,,,,
146530,,,,
983156,,,,
179294,,,,
813611,,,,
517686,,,,
483062,,,,
549040,,,,
804195,,,,
882947,,,,
754028,,,,
596111,,,,
703066,,,,
612215,,,,
743831,,,,
709479,,,,
240883,,,,
886075,,,,
343841,,,,
531448,,,,
518403,,,,
630560,,,,
907870,,,,
641944,,,,
381844,,,,
479298,,,,
749717,,,,
547288,,,,
434917,,,,
287335,,,,
941769,,,,
371335,,,,
815447,,,,
491335,,,,
194915,,,,
554421,,,,
684346,,,,
518790,,,,
787822,,,,
596108,,,,
361852,,,,
483155,,,,
345311,,,,
459832,,,,
487629,,,,
153792,,,,
211213,,,,
687048,,,,
117255,,,,
723429,,,,
370585,,,,
596721,,,,
225013,,,,
436103,,,,
684479,,,,
163771,,,,
519398,,,,
766961,,,,
793257,,,,
247647,,,,
587985,,,,
157482,,,,
506612,,,,
549329,,,,
391258,,,,
610746,,,,
402421,,,,
300059,,,,
378949,,,,
270960,,,,
606721,,,,
492102,,,,
857646,,,,
467823,,,,
170356,,,,
965525,,,,
477394,,,,
449838,,,,
177065,,,,
781621,,,,
272228,,,,
799193,,,,
598130,,,,
529911,,,,
958681,,,,
506386,,,,
759281,,,,
647020,,,,
684417,,,,
681413,,,,
647208,,,,
998084,,,,
757778,,,,
640094,,,,
970128,,,,
161373,,,,
817870,,,,
690177,,,,
186125,,,,
460899,,,,
300365,,,,
580916,,,,
375184,,,,
893865,,,,
850071,,,,
477193,,,,
597519,,,,
508105,,,,
523513,,,,
183433,,,,
617492,,,,
860627,,,,
985976,,,,
238721,,,,
849423,,,,
260095,,,,
695880,,,,
891515,,,,
880105,,,,
130068,,,,
183749,,,,
810067,,,,
453279,,,,
429451,,,,
610881,,,,
801524,,,,
599715,,,,
383990,,,,
397067,,,,
816566,,,,
241858,,,,
440405,,,,
391012,,,,
952660,,,,
248252,,,,
342324,,,,
641761,,,,
849609,,,,
455602,,,,
525203,,,,
547862,,,,
899079,,,,
375343,,,,
946780,,,,
842732,,,,
925473,,,,
192343,,,,
602892,,,,
354306,,,,
167781,,,,
348171,,,,
361226,,,,
921686,,,,
385509,,,,
172096,,,,
190386,,,,
485847,,,,
320356,,,,
260542,,,,
541223,,,,
974066,,,,
758438,,,,
754897,,,,
541487,,,,
471406,,,,
838849,,,,
320305,,,,
544868,,,,
513773,,,,
687739,,,,
811863,,,,
183919,,,,
699884,,,,
916830,,,,
796369,,,,
677706,,,,
436102,,,,
724891,,,,
969020,,,,
306192,,,,
459868,,,,
336423,,,,
146858,,,,
762280,,,,
568699,,,,
965010,,,,
250887,,,,
943186,,,,
396187,,,,
141651,,,,
451223,,,,
764923,,,,
518983,,,,
180700,,,,
525205,,,,
335930,,,,
809900,,,,
448321,,,,
898388,,,,
583595,,,,
605180,,,,
688350,,,,
165647,,,,
526214,,,,
802823,,,,
301242,,,,
783398,,,,
368992,,,,
584591,,,,
306674,,,,
973204,,,,
525929,,,,
433107,,,,
673673,,,,
622066,,,,
257060,,,,
952432,,,,
740977,,,,
222535,,,,
768199,,,,
603679,,,,
138096,,,,
746039,,,,
999207,,,,
423799,,,,
734830,,,,
833370,,,,
933901,,,,
853739,,,,
450850,,,,
972148,,,,
145019,,,,
169156,,,,
816376,,,,
357634,,,,
117663,,,,
856285,,,,
437162,,,,
656022,,,,
977760,,,,
957558,,,,
298037,,,,
634085,,,,
742840,,,,
702158,,,,
884368,,,,
455922,,,,
765914,,,,
355843,,,,
711059,,,,
932048,,,,
381942,,,,
323531,,,,
814129,,,,
656858,,,,
874428,,,,
886546,,,,
376919,,,,
401090,,,,
694559,,,,
924575,,,,
375786,,,,
461767,,,,
643521,,,,
562908,,,,
581605,,,,
683516,,,,
498707,,,,
228678,,,,
179949,,,,
528789,,,,
104906,,,,
174918,,,,
801052,,,,
819100,,,,
857351,,,,
466384,,,,
606982,,,,
619938,,,,
376918,,,,
491040,,,,
936245,,,,
849879,,,,
120950,,,,
683095,,,,
162556,,,,
619122,,,,
796871,,,,
606901,,,,
775396,,,,
490805,,,,
538438,,,,
699476,,,,
262555,,,,
887268,,,,
779627,,,,
582163,,,,
739904,,,,
106818,,,,
581709,,,,
218723,,,,
423084,,,,
671844,,,,
238392,,,,
641718,,,,
966638,,,,
712412,,,,
776424,,,,
797123,,,,
167657,,,,
194555,,,,
155245,,,,
865051,,,,
115428,,,,
487683,,,,
736665,,,,
521173,,,,
270871,,,,
305643,,,,
656282,,,,
306567,,,,
247139,,,,
780514,,,,
675028,,,,
741369,,,,
776293,,,,
525564,,,,
593398,,,,
161927,,,,
349130,,,,
526827,,,,
573274,,,,
624108,,,,
909482,,,,
765523,,,,
689909,,,,
518540,,,,
124080,,,,
686847,,,,
729387,,,,
101912,,,,
341001,,,,
595224,,,,
820647,,,,
337275,,,,
944051,,,,
106783,,,,
237607,,,,
387238,,,,
264480,,,,
134848,,,,
490248,,,,
209716,,,,
388618,,,,
420090,,,,
526015,,,,
379608,,,,
533743,,,,
518728,,,,
321495,,,,
183177,,,,
484703,,,,
707328,,,,
431151,,,,
389565,,,,
592369,,,,
817681,,,,
739754,,,,
420735,,,,
193019,,,,
764904,,,,
963459,,,,
311109,,,,
937128,,,,
626264,,,,
249414,,,,
105042,,,,
887491,,,,
798377,,,,
260915,,,,
718406,,,,
253466,,,,
137594,,,,
683044,,,,
532203,,,,
273621,,,,
774636,,,,
838922,,,,
949289,,,,
957460,,,,
873006,,,,
416981,,,,
955755,,,,
830770,,,,
493173,,,,
441771,,,,
838633,,,,
535539,,,,
870257,,,,
513217,,,,
140342,,,,
508911,,,,
891295,,,,
918350,,,,
810951,,,,
526563,,,,
550420,,,,
404010,,,,
631239,,,,
259347,,,,
761434,,,,
393990,,,,
930852,,,,
244905,,,,
516324,,,,
495332,,,,
710510,,,,
536944,,,,
676505,,,,
571501,,,,
121874,,,,
671871,,,,
620180,,,,
588249,,,,
783307,,,,
563945,,,,
861558,,,,
431694,,,,
712387,,,,
239028,,,,
962562,,,,
346228,,,,
453547,,,,
544456,,,,
417766,,,,
879873,,,,
401688,,,,
704747,,,,
337726,,,,
368238,,,,
729966,,,,
861084,,,,
882862,,,,
604377,,,,
800041,,,,
224789,,,,
914158,,,,
934322,,,,
479449,,,,
455643,,,,
474075,,,,
656930,,,,
653376,,,,
120521,,,,
862020,,,,
592124,,,,
455640,,,,
795844,,,,
879562,,,,
604401,,,,
165545,,,,
317202,,,,
155592,,,,
768463,,,,
588372,,,,
873549,,,,
509271,,,,
285395,,,,
425987,,,,
383541,,,,
577379,,,,
303651,,,,
122309,,,,
326761,,,,
815272,,,,
200934,,,,
874207,,,,
587119,,,,
523441,,,,
573243,,,,
201839,,,,
219292,,,,
872746,,,,
711830,,,,
409364,,,,
511099,,,,
541074,,,,
892512,,,,
853653,,,,
200535,,,,
691631,,,,
598920,,,,
318563,,,,
780644,,,,
846759,,,,
317747,,,,
436627,,,,
843545,,,,
422373,,,,
817469,,,,
657432,,,,
454239,,,,
690025,,,,
851951,,,,
560841,,,,
896443,,,,
374015,,,,
529688,,,,
874283,,,,
540722,,,,
541528,,,,
802971,,,,
506521,,,,
280025,,,,
843648,,,,
631390,,,,
183337,,,,
149405,,,,
635787,,,,
810085,,,,
824373,,,,
427755,,,,
887129,,,,
786399,,,,
627391,,,,
234008,,,,
221001,,,,
693399,,,,
337538,,,,
170364,,,,
502010,,,,
682211,,,,
664952,,,,
208615,,,,
748779,,,,
305112,,,,
854322,,,,
849441,,,,
999313,,,,
189243,,,,
279695,,,,
339592,,,,
441622,,,,
338810,,,,
457045,,,,
345200,,,,
750768,,,,
352517,,,,
633111,,,,
944058,,,,
472487,,,,
724722,,,,
132929,,,,
338016,,,,
813813,,,,
956625,,,,
932699,,,,
851417,,,,
458847,,,,
812025,,,,
643807,,,,
144280,,,,
667851,,,,
696091,,,,
798491,,,,
680563,,,,
285471,,,,
515011,,,,
150079,,,,
764853,,,,
121962,,,,
966874,,,,
106679,,,,
129691,,,,
636427,,,,
805205,,,,
207865,,,,
584955,,,,
261689,,,,
744429,,,,
266505,,,,
501806,,,,
428573,,,,
535352,,,,
376426,,,,
468225,,,,
858654,,,,
987675,,,,
705596,,,,
819565,,,,
257900,,,,
316643,,,,
990274,,,,
646700,,,,
740722,,,,
668195,,,,
841941,,,,
820305,,,,
709569,,,,
221616,,,,
396371,,,,
189608,,,,
289718,,,,
742577,,,,
328959,,,,
395733,,,,
386023,,,,
905774,,,,
726154,,,,
704793,,,,
590649,,,,
368780,,,,
118245,,,,
689750,,,,
193183,,,,
811543,,,,
886223,,,,
233458,,,,
332946,,,,
400849,,,,
346407,,,,
764799,,,,
955078,,,,
833136,,,,
216800,,,,
757320,,,,
747239,,,,
706619,,,,
369267,,,,
551533,,,,
391175,,,,
404709,,,,
857254,,,,
966248,,,,
430806,,,,
131351,,,,
240500,,,,
172448,,,,
431625,,,,
418808,,,,
415701,,,,
248543,,,,
905635,,,,
933077,,,,
463769,,,,
954366,,,,
714174,,,,
781507,,,,
633833,,,,
230932,,,,
790273,,,,
592773,,,,
972501,,,,
624977,,,,
678647,,,,
980065,,,,
339148,,,,
100182,,,,
870403,,,,
995151,,,,
729515,,,,
931924,,,,
981122,,,,
154489,,,,
116828,,,,
770070,,,,
699301,,,,
750054,,,,
849219,,,,
351010,,,,
328647,,,,
343546,,,,
438381,,,,
772879,,,,
283604,,,,
784961,,,,
781709,,,,
564695,,,,
501329,,,,
531722,,,,
148669,,,,
778403,,,,
799464,,,,
609905,,,,
504057,,,,
105443,,,,
750861,,,,
255616,,,,
462541,,,,
587591,,,,
390521,,,,
306487,,,,
968991,,,,
734748,,,,
221606,,,,
285889,,,,
143931,,,,
942661,,,,
702381,,,,
397429,,,,
529709,,,,
398384,,,,
163652,,,,
904759,,,,
389057,,,,
462370,,,,
154044,,,,
619454,,,,
182189,,,,
686949,,,,
985129,,,,
208855,,,,
844313,,,,
397400,,,,
556104,,,,
920857,,,,
489613,,,,
412386,,,,
198346,,,,
820262,,,,
137442,,,,
197545,,,,
722413,,,,
347646,,,,
105252,,,,
652121,,,,
787174,,,,
753162,,,,
165646,,,,
683190,,,,
829199,,,,
963858,,,,
834022,,,,
480329,,,,
302862,,,,
383449,,,,
800580,,,,
869816,,,,
105824,,,,
262512,,,,
992631,,,,
120014,,,,
575446,,,,
200744,,,,
767895,,,,
228011,,,,
307887,,,,
457817,,,,
796187,,,,
114700,,,,
345032,,,,
175163,,,,
502084,,,,
790769,,,,
469138,,,,
264533,,,,
796889,,,,
456853,,,,
704677,,,,
808066,,,,
964938,,,,
166413,,,,
709025,,,,
173387,,,,
265857,,,,
968857,,,,
874098,,,,
872850,,,,
846042,,,,
518592,,,,
658659,,,,
905633,,,,
201378,,,,
247812,,,,
575383,,,,
546650,,,,
848657,,,,
940492,,,,
255215,,,,
170676,,,,
561782,,,,
503195,,,,
246990,,,,
163659,,,,
613807,,,,
667662,,,,
799619,,,,
855625,,,,
420093,,,,
890373,,,,
811173,,,,
251596,,,,
975211,,,,
553118,,,,
801902,,,,
987248,,,,
328324,,,,
699586,,,,
375411,,,,
447381,,,,
120499,,,,
535716,,,,
302074,,,,
747638,,,,
327689,,,,
910319,,,,
554213,,,,
333184,,,,
201211,,,,
281515,,,,
720178,,,,
600939,,,,
501385,,,,
288432,,,,
936630,,,,
349838,,,,
777482,,,,
494152,,,,
145538,,,,
448202,,,,
352490,,,,
861083,,,,
441115,,,,
235520,,,,
651735,,,,
437717,,,,
966846,,,,
349521,,,,
896862,,,,
222487,,,,
819287,,,,
558193,,,,
628691,,,,
908454,,,,
178668,,,,
940706,,,,
904946,,,,
184399,,,,
857081,,,,
174546,,,,
493093,,,,
254387,,,,
754201,,,,
650281,,,,
943554,,,,
928228,,,,
226376,,,,
225155,,,,
688066,,,,
507613,,,,
913423,,,,
908161,,,,
678197,,,,
293121,,,,
420457,,,,
395244,,,,
668811,,,,
703346,,,,
711981,,,,
862317,,,,
402356,,,,
681852,,,,
125026,,,,
434888,,,,
390825,,,,
357191,,,,
478814,,,,
904835,,,,
409837,,,,
130817,,,,
418166,,,,
571671,,,,
464321,,,,
899028,,,,
250057,,,,
457219,,,,
870425,,,,
162769,,,,
846524,,,,
565393,,,,
754367,,,,
116489,,,,
269577,,,,
557508,,,,
510810,,,,
654853,,,,
688759,,,,
115485,,,,
554063,,,,
342463,,,,
357144,,,,
266339,,,,
974396,,,,
336576,,,,
369707,,,,
860988,,,,
952481,,,,
535874,,,,
474544,,,,
379601,,,,
853146,,,,
654246,,,,
249326,,,,
488219,,,,
814988,,,,
478870,,,,
917185,,,,
526060,,,,
905709,,,,
205035,,,,
202782,,,,
904177,,,,
936522,,,,
289770,,,,
562004,,,,
389830,,,,
910976,,,,
182892,,,,
585106,,,,
908300,,,,
190302,,,,
327473,,,,
575922,,,,
999264,,,,
512352,,,,
663539,,,,
455108,,,,
520145,,,,
598834,,,,
222406,,,,
670543,,,,
589076,,,,
700984,,,,
254584,,,,
915694,,,,
472549,,,,
688143,,,,
871172,,,,
363101,,,,
925810,,,,
903489,,,,
